lID,uID,loID,time,command
713,45,122,2019-09-12 09:55:39,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES122,Design ECG Front-End Schematic,Providing expertise to other research groups in the laboratory environment (documented),Not Started,Q2 WHERE dID=89"
714,45,122,2019-09-12 09:56:41,"UPDATE Deliverables SET Title=Design ECG Front-End Schematic,Type=Other MedCompletion=Not StartedExpectedCompletion=Q2 WHERE dID=89"
715,46,0,2019-09-12 09:06:03,Login by uID=46
716,46,0,2019-09-12 09:06:47,Login by uID=46
717,45,123,2019-09-12 10:07:35,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 45,PCB Layout,DSK1,Create,Conceptual,,Layout the schematic for the CardioKey Sensor Package on a PCB. The PCB should be clean and concise. Smaller is better. I am in charge of the entire process from design to outsourcing to product integ"
718,45,123,2019-09-12 10:11:34,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES123,PCB Layout,Other Med,Not Started,Q2 WHERE dID=90"
719,45,124,2019-09-12 10:20:48,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 45,Develop ECG Biometric Product (Team),ES5,Create,Metacognitive,,Work as a team to develop CardioKey, an ECG Biometric sensor package."
720,45,124,2019-09-12 10:22:12,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES124,Develop ECG Biometric Product (Team),Referred conferences,In progress,Q4 WHERE dID=91"
721,45,121,2019-09-12 10:22:52,UPDATE LearningObjectives SET uID=45 Title=1st Draft of ECG Schematic Code=DSK3 Blooms1=Analyze Blooms2=Factual Notes=Description=I am going to design the first rough draft of the ECG schematic by the end of Q1.WHERE loID=121
722,45,123,2019-09-12 10:23:52,"UPDATE Deliverables SET Title=PCB Layout,Type=Other MedCompletion=Not StartedExpectedCompletion=Q3 WHERE dID=90"
723,45,125,2019-09-12 10:33:29,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 45,Long-Distance Communication & Collaboration,DSK3,Analyze,Conceptual,,Our team consists of 3 people in North Dakota, 2 people in California, and 1 person in Rhode Island. Our meetings consist of video calls weekly. I want to learn how to communicate and collaborate acro"
724,45,125,2019-09-12 10:34:39,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES125,Long-Distance Communication & Collaboration,Other Low,In progress,Q4 WHERE dID=92"
725,40,0,2019-09-12 09:47:11,Login by uID=40
726,40,0,2019-09-12 09:47:15,Login by uID=40
727,40,126,2019-09-12 10:52:56,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 40,Team project,DSK2,Understand,Factual,,Learning what parameters are needed for our project , search for  What kind of work is already done and what can we add to improve it.
"
728,40,126,2019-09-12 10:53:32,"UPDATE LearningObjectives SET uID=40 Title=Team project Code=FR2 Blooms1=Understand Blooms2=Factual Notes=Description=Learning what parameters are needed for our project , search for  What kind of work is already done and what can we add to improve it.
WHERE loID=126"
729,40,127,2019-09-12 10:56:36,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 40,My role,DSK2,Understand,Factual,,Looking for methods that allow data collected from sensors and ways to transmit effectively."
730,40,128,2019-09-12 10:57:45,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 40,What should i learn from class,DSK1,Understand,Conceptual,,I want to know the anatomy and electrical functioning of the heart and its valve functioning"
731,40,129,2019-09-12 11:00:02,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 40,Present the abstract at symposium,DSK2,Create,Metacognitive,,Have to see how novel our design can be and present the abstract at upcoming Biomedical Symposium to get suggestions."
732,40,130,2019-09-12 11:01:47,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 40,Team project,MR4,Analyze,Procedural,,Discuss how the data from all the other team members add up and see how the project objective can be moved forwarded"
733,40,126,2019-09-12 11:03:35,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES126,Team project,In-class Survey,In progress,Q1 WHERE dID=93"
734,40,127,2019-09-12 11:04:46,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES127,My role,Homework,Not Started,Q1 WHERE dID=94"
735,40,127,2019-09-12 11:05:03,UPDATE LearningObjectives SET uID=40 Title=My role Code=DSK2 Blooms1=Understand Blooms2=Factual Notes=Description=Looking for methods that allow data collected from sensors and ways to transmit effectively.WHERE loID=127
736,40,127,2019-09-12 11:05:49,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES127,My role,Other Low,In progress,Q1 WHERE dID=95"
737,40,127,2019-09-12 11:06:06,DELETE FROM Deliverables WHERE dID=94
738,40,128,2019-09-12 11:08:01,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES128,What should i learn from class,Homework,Not Started,Q1 WHERE dID=96"
739,40,129,2019-09-12 11:08:47,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES129,Present the abstract at symposium,non-refereed conferences,Not Started,Q1 WHERE dID=97"
740,40,130,2019-09-12 11:09:29,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES130,Team project,Review of others evidence,Not Started,Q1 WHERE dID=98"
741,58,131,2019-09-12 11:16:31,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 58,Group Project,RM6,Create,Conceptual,,Forming a team to work on the project ""Multi-Parameter based biosensor for ambulatory monitoring of cardiopulmonary disease"". Then Identifying the background of the team-mates and dividing the work ac"
742,43,0,2019-09-12 10:17:14,Login by uID=43
743,77,0,2019-09-12 10:17:51,Login by uID=77
744,67,0,2019-09-12 10:19:32,Login by uID=67
745,58,132,2019-09-12 11:20:32,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 58,Submitting an Abstract to NDSU BME symposium,PC1,Apply,Metacognitive,,Submitting an abstract on the novel idea of our project to the Biomedical engineering Project symposium to go for a poster presentation"
746,58,132,2019-09-12 11:21:17,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES132,Conference abstract,Referred conferences,In progress,Q1 WHERE dID=99"
747,67,133,2019-09-12 11:24:28,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 67,BME Symposium,DSK2,Analyze,Conceptual,Gain an understanding of how we can contribute in the field and present at the BME symposium to look for recommendations,Present our team project abstract at the BME symposium"
748,67,133,2019-09-12 11:25:51,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES133,BME Symposium,Referred conferences,In progress,Q1 WHERE dID=100"
749,58,134,2019-09-12 11:26:12,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 58,Literature search,DSK2,Understand,Factual,,Literature search on the elements for the projects"
750,58,134,2019-09-12 11:27:11,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES134,Report,documented general assistance to others in the class,In progress,Q1 WHERE dID=101"
752,67,135,2019-09-12 11:50:16,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 67,Understand relationship of warning signs,DSK3,Understand,Procedural,,Understand the relationship between ECG, respiratory rate, and cough frequency"
753,54,0,2019-09-12 11:45:12,Login by uID=54
754,54,0,2019-09-12 11:45:19,Login by uID=54
755,56,0,2019-09-12 11:48:45,Login by uID=56
756,56,0,2019-09-12 12:20:35,Login by uID=56
757,42,0,2019-09-12 12:38:05,Login by uID=42
758,42,0,2019-09-12 12:38:18,Login by uID=42
762,33,0,2019-09-12 12:59:14,Login by uID=33
763,33,0,2019-09-12 12:59:37,Login by uID=33
764,42,136,2019-09-12 14:18:04,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 42,Demonstrate Uptake of Classroom Material,,Understand,Conceptual,,This objective will track the evolution of my knowledge of Cardiovascular related subjects developed in the class and through the book."
765,42,136,2019-09-12 14:23:03,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES136,Answer 3 student questions on Slack with their confirmation that it helped them learn.,documented general assistance to others in the class,Not Started,Q1 WHERE dID=102"
766,47,0,2019-09-12 13:25:19,Login by uID=47
767,45,0,2019-09-12 13:25:27,Login by uID=45
768,71,0,2019-09-12 13:25:35,Login by uID=71
769,33,0,2019-09-12 13:25:38,Login by uID=33
771,40,0,2019-09-12 13:25:42,Login by uID=40
772,47,0,2019-09-12 13:25:57,Login by uID=47
773,62,0,2019-09-12 13:26:02,Login by uID=62
774,52,0,2019-09-12 13:26:05,Login by uID=52
778,58,0,2019-09-12 13:26:22,Login by uID=58
779,43,0,2019-09-12 13:26:43,Login by uID=43
780,40,0,2019-09-12 13:26:44,Login by uID=40
781,45,0,2019-09-12 13:26:51,Login by uID=45
782,58,0,2019-09-12 13:27:11,Login by uID=58
783,43,0,2019-09-12 13:27:11,Login by uID=43
788,50,0,2019-09-12 13:28:20,Login by uID=50
791,51,0,2019-09-12 13:29:44,Login by uID=51
793,50,0,2019-09-12 13:29:52,Login by uID=50
794,52,0,2019-09-12 13:31:09,Login by uID=52
801,52,138,2019-09-12 14:57:07,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 52,Attend tissue engineering presentation,,Remember,Factual,I attended a meeting recommended in the slack channel for the EMBS club on campus.,Attended a presentation about tissue engineering. The presenter was a grad student who researches tissue engineering."
802,52,138,2019-09-12 14:57:37,UPDATE LearningObjectives SET uID=52 Title=Attend tissue engineering presentation Code= Blooms1= Blooms2=Factual Notes=I attended a meeting recommended in the slack channel for the EMBS club on campus. The meeting was September 10th from 5:30-6:30pm.Description=Attended a presentation about tissue engineering. The presenter was a grad student who researches tissue engineering.WHERE loID=138
803,52,138,2019-09-12 14:58:10,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES138,Attend tissue engineering presentation,Review of others evidence,Completed,Q1 WHERE dID=104"
804,51,0,2019-09-12 14:00:35,Login by uID=51
805,45,0,2019-09-12 14:03:13,Login by uID=45
806,45,0,2019-09-12 14:03:34,Login by uID=45
815,51,0,2019-09-12 15:00:08,Login by uID=51
816,56,0,2019-09-12 15:18:42,Login by uID=56
818,43,0,2019-09-12 16:21:55,Login by uID=43
819,51,0,2019-09-12 16:48:28,Login by uID=51
820,51,0,2019-09-12 16:48:45,Login by uID=51
821,59,0,2019-09-12 19:15:19,Login by uID=59
822,59,0,2019-09-12 20:35:17,Login by uID=59
823,64,0,2019-09-12 21:05:48,Login by uID=64
824,69,0,2019-09-12 23:55:05,Login by uID=69
833,62,0,2019-09-13 09:52:43,Login by uID=62
837,43,0,2019-09-13 10:45:32,Login by uID=43
838,77,0,2019-09-13 11:34:30,Login by uID=77
866,40,0,2019-09-13 13:25:29,Login by uID=40
867,40,0,2019-09-13 13:26:08,Logout by uID=40
868,69,0,2019-09-13 13:27:22,Login by uID=69
870,40,0,2019-09-13 13:45:37,Login by uID=40
871,71,0,2019-09-13 14:04:26,Login by uID=71
872,67,0,2019-09-13 14:44:37,Login by uID=67
873,78,0,2019-09-13 15:17:40,Login by uID=78
888,43,0,2019-09-13 19:06:52,Login by uID=43
897,54,0,2019-09-14 15:03:19,Login by uID=54
898,54,0,2019-09-14 15:03:23,Login by uID=54
899,54,151,2019-09-14 16:04:18,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 54,Make Powerpoint,DSK3,Create,Conceptual,,"
900,54,151,2019-09-14 16:05:48,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES151,Powerpoint,Review of others evidence,Completed,Q1 WHERE dID=111"
901,54,151,2019-09-14 16:06:07,UPDATE LearningObjectives SET uID=54 Title=Weekly Powerpoint Code=DSK3 Blooms1=Create Blooms2=Conceptual Notes=Description=WHERE loID=151
902,54,151,2019-09-14 16:06:12,UPDATE LearningObjectives SET uID=54 Title=Weekly Powerpoint Code=DSK3 Blooms1=Create Blooms2=Conceptual Notes=Description=WHERE loID=151
903,54,151,2019-09-14 16:06:26,"UPDATE Deliverables SET Title=Powerpoint,Type=Review of others evidenceCompletion=In progressExpectedCompletion=Q1 WHERE dID=111"
904,54,151,2019-09-14 16:06:36,"UPDATE Deliverables SET Title=Powerpoint,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q1 WHERE dID=111"
905,54,151,2019-09-14 16:06:46,UPDATE LearningObjectives SET uID=54 Title=Week Powerpoint 1 Code=DSK3 Blooms1=Create Blooms2=Conceptual Notes=Description=WHERE loID=151
906,54,152,2019-09-14 16:07:55,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 54,Genetics Research,DSK1,Understand,Conceptual,,"
907,54,152,2019-09-14 16:08:42,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES152,Initial Genetic Research,Review of others evidence,Not Started,Q2 WHERE dID=112"
908,54,151,2019-09-14 16:08:51,UPDATE LearningObjectives SET uID=54 Title=Week Powerpoint Code=DSK3 Blooms1=Create Blooms2=Conceptual Notes=Description=WHERE loID=151
909,54,151,2019-09-14 16:09:08,"UPDATE Deliverables SET Title=First Powerpoint,Type=Review of others evidenceCompletion=CompletedExpectedCompletion=Q1 WHERE dID=111"
910,54,153,2019-09-14 16:10:25,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 54,Secretary / Floater / Minutes Taker,RM6,Create,Metacognitive,,"
911,54,153,2019-09-14 16:11:04,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES153,Meeting Minutes 9/14,Standard operating procedures,Completed,Q1 WHERE dID=113"
912,54,153,2019-09-14 16:11:55,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES153,Meeting Minutes 2,Standard operating procedures,Not Started,Q1 WHERE dID=114"
913,54,153,2019-09-14 16:12:06,"UPDATE Deliverables SET Title=Meeting Minutes 1,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q1 WHERE dID=113"
914,54,153,2019-09-14 16:12:29,"UPDATE Deliverables SET Title=Meeting Minutes 1,Type=Standard operating proceduresCompletion=CompletedExpectedCompletion=Q1 WHERE dID=113"
915,54,153,2019-09-14 16:12:38,"UPDATE Deliverables SET Title=Meeting Minutes 2,Type=Standard operating proceduresCompletion=Not StartedExpectedCompletion=Q1 WHERE dID=114"
916,54,153,2019-09-14 16:13:26,UPDATE LearningObjectives SET uID=54 Title=Team Micro-manager Code= Blooms1=Create Blooms2=Metacognitive Notes=Description=WHERE loID=153
917,54,153,2019-09-14 16:14:29,UPDATE LearningObjectives SET uID=54 Title=Team Micro-manager Code=FR1 Blooms1=Create Blooms2=Metacognitive Notes=Description=WHERE loID=153
918,54,153,2019-09-14 16:14:47,UPDATE LearningObjectives SET uID=54 Title=Team Micro-manager Code= Blooms1=Create Blooms2=Metacognitive Notes=Description=WHERE loID=153
919,54,153,2019-09-14 16:15:12,DELETE FROM Deliverables WHERE dID=113
920,54,153,2019-09-14 16:15:17,DELETE FROM Deliverables WHERE dID=114
921,54,153,2019-09-14 16:15:19,DELETE FROM LearningObjectives WHERE loID=153
922,54,154,2019-09-14 16:16:26,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 54,Team's Micromanager,RM6,Analyze,Metacognitive,,"
923,54,154,2019-09-14 16:17:18,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES154,Meeting Minutes 1,Referred conferences,Completed,Q1 WHERE dID=115"
924,54,154,2019-09-14 16:17:46,"UPDATE Deliverables SET Title=Meeting Minutes 1,Type=Other LowCompletion=CompletedExpectedCompletion=Q1 WHERE dID=115"
925,54,154,2019-09-14 16:18:05,"UPDATE Deliverables SET Title=Meeting Minutes 1,Type=Other MedCompletion=CompletedExpectedCompletion=Q1 WHERE dID=115"
926,69,0,2019-09-14 19:47:08,Login by uID=69
927,50,0,2019-09-15 03:26:03,Login by uID=50
928,50,0,2019-09-15 03:26:26,Login by uID=50
929,40,0,2019-09-15 10:55:35,Login by uID=40
932,40,0,2019-09-15 11:08:02,Login by uID=40
933,40,128,2019-09-15 12:09:09,UPDATE LearningObjectives SET uID=40 Title=What should i learn from class Code=DSK1 Blooms1=Understand Blooms2=Conceptual Notes=Description=I want to know the anatomy and electrical functioning of the heart and its valve functioningWHERE loID=128
934,40,128,2019-09-15 12:11:16,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES128,What should i learn from class,Other Low,In progress,Q4 WHERE dID=116"
935,40,126,2019-09-15 12:12:29,"UPDATE LearningObjectives SET uID=40 Title=Team project Code=FR2 Blooms1=Understand Blooms2=Factual Notes=Description=Learning what parameters are needed for our project , search for  What kind of work is already done and what can we add to improve it.
WHERE loID=126"
936,40,126,2019-09-15 12:12:57,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES126,Team project,In-class Survey,In progress,Q1 WHERE dID=117"
937,40,128,2019-09-15 12:14:05,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES128,What should i learn from class,Homework,In progress,Q1 WHERE dID=118"
938,54,0,2019-09-15 12:30:16,Login by uID=54
939,50,0,2019-09-15 14:08:08,Login by uID=50
940,50,0,2019-09-15 16:05:58,Login by uID=50
941,50,0,2019-09-15 16:06:18,Login by uID=50
942,75,0,2019-09-16 00:15:01,Login by uID=75
943,33,0,2019-09-16 08:49:27,Login by uID=33
944,33,0,2019-09-16 08:49:36,Login by uID=33
945,33,155,2019-09-16 09:50:47,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 33,Group Distribution and Communication,,Analyze,Procedural,,Working on project task distribution and ensuring good communication among group members so that all remain happy throughout the project and feel like they were a part of the team."
946,33,104,2019-09-16 09:51:19,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES104,1st Presentation,Other Low,In progress,Q1 WHERE dID=119"
947,33,155,2019-09-16 09:51:42,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES155,Establish Meeting time,Homework,Completed,Q1 WHERE dID=120"
949,33,156,2019-09-16 10:07:22,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 33,Present Completed Learning Tool Paper to Conference,,Create,Metacognitive,,We plan on presenting our project to a large audience with who could benefit from learning about our work."
950,33,156,2019-09-16 10:07:51,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES156,Presentation with EMBS,Invited outreach activities,Not Started,Q4 WHERE dID=121"
951,33,156,2019-09-16 10:08:21,"INSERT INTO Deliverables (loID, Title, Type, Completion, ExpectedCompletion) VALUES156,Conference Presentation,non-refereed conferences,Not Started,Q4 WHERE dID=122"
952,33,157,2019-09-16 10:09:44,"INSERT INTO LearningObjectives (uID, Title, Code, Blooms1, Blooms2, Notes, Description) VALUES 33,Tissue Engineering Research and Paper Writing,,Analyze,Factual,,Learning about Tissue Engineering and the possibilities within this discipline. Then condensing the ideas down into a paper to publish for other people to read from."
953,33,157,2019-09-16 10:09:53,UPDATE LearningObjectives SET uID=33 Title=Tissue Engineering Research and Paper Writing Code= Blooms1=Evaluate Blooms2=Factual Notes=Description=Learning about Tissue Engineering and the possibilities within this discipline. Then condensing the ideas down into a paper to publish for other people to read from.WHERE loID=157
