User Number,Date Time,Year,Token Number,Text 1,Text 2,Text 3,Text 4,Text Concat
46,2019-09-25 18:26:00,2019,285,general research on heart disease,,learn about heart arrhythmia,,general research on heart disease  learn about heart arrhythmia
43,2019-09-25 18:26:26,2019,286,Research Heart Disease,,Research Coronary Heart Disease,,Research Heart Disease  Research Coronary Heart Disease
43,2019-09-25 21:19:57,2019,287,Group Communication and Sharing of Information,,Share Research Information with the Group,,Group Communication and Sharing of Information  Share Research Information with the Group
43,2019-09-25 21:20:22,2019,288,Group Communication and Sharing of Information,,Meet and Communicate with the group consistently,,Group Communication and Sharing of Information  Meet and Communicate with the group consistently
64,2019-09-26 09:58:33,2019,291,Learn about the relation between osteoarthritis,Create,Identify project topic,,Learn about the relation between osteoarthritis Create Identify project topic
64,2019-09-26 09:59:16,2019,292,Learn about the relation between osteoarthritis,Create,Gather research articles related to topic to construct introduction section,,Learn about the relation between osteoarthritis Create Gather research articles related to topic to construct introduction section
64,2019-09-26 09:59:50,2019,293,Learn about the relation between osteoarthritis,Create,Access publicly available data and conduct multivariate analysis,,Learn about the relation between osteoarthritis Create Access publicly available data and conduct multivariate analysis
64,2019-09-26 10:00:15,2019,294,Learn about the relation between osteoarthritis,Create,Finalize review paper,,Learn about the relation between osteoarthritis Create Finalize review paper
64,2019-09-26 10:03:57,2019,295,Create sensor suite designed to monitor gross human movement of the knee,Create,Review literature to determine if there are non-invasive risk factors that can be assessed to determ,,Create sensor suite designed to monitor gross human movement of the knee Create Review literature to determine if there are non-invasive risk factors that can be assessed to determ
64,2019-09-26 10:04:56,2019,296,Create sensor suite designed to monitor gross human movement of the knee,Create,Review literature to learn about how physical functioning returns in post total knee arthropalsty pa,,Create sensor suite designed to monitor gross human movement of the knee Create Review literature to learn about how physical functioning returns in post total knee arthropalsty pa
64,2019-09-26 10:05:46,2019,298,Create sensor suite designed to monitor gross human movement of the knee,Create,Construct device,,Create sensor suite designed to monitor gross human movement of the knee Create Construct device
64,2019-09-26 10:06:13,2019,299,Create sensor suite designed to monitor gross human movement of the knee,Create,Develop analyses for IMU and PPG data,,Create sensor suite designed to monitor gross human movement of the knee Create Develop analyses for IMU and PPG data
64,2019-09-26 10:06:46,2019,300,Create sensor suite designed to monitor gross human movement of the knee,Create,Write paper summarizing findings,,Create sensor suite designed to monitor gross human movement of the knee Create Write paper summarizing findings
58,2019-09-26 10:13:38,2019,301,Group Project,Forming a team to work on the project "Multi-Parameter based biosensor for ambulatory monitoring of cardiopulmonary disease". Then Identifying the background of the team-mates and dividing the work ac,Come up with a team plan,,Group Project Forming a team to work on the project "Multi-Parameter based biosensor for ambulatory monitoring of cardiopulmonary disease". Then Identifying the background of the team-mates and dividing the work ac Come up with a team plan
58,2019-09-26 10:16:46,2019,302,Group Project,Forming a team to work on the project "Multi-Parameter based biosensor for ambulatory monitoring of cardiopulmonary disease". Then Identifying the background of the team-mates and dividing the work ac,Present the progress to class,,Group Project Forming a team to work on the project "Multi-Parameter based biosensor for ambulatory monitoring of cardiopulmonary disease". Then Identifying the background of the team-mates and dividing the work ac Present the progress to class
58,2019-09-26 10:23:59,2019,303,Sharing the knowledge on Comsol,,Sharing a introductory presentation created by myself on Comsol with the class,,Sharing the knowledge on Comsol  Sharing a introductory presentation created by myself on Comsol with the class
58,2019-09-26 10:24:48,2019,99,Submitting an Abstract to NDSU BME symposium,,Conference Poster,,Submitting an Abstract to NDSU BME symposium  Conference Poster
58,2019-09-26 10:27:43,2019,304,Sharing the knowledge on Labview with collaboration with Julie,,Sharing a presentation with the class on Labview,,Sharing the knowledge on Labview with collaboration with Julie  Sharing a presentation with the class on Labview
40,2019-09-26 13:35:57,2019,305,My presentation skills,,My presentation skills,,My presentation skills  My presentation skills
58,2019-09-26 14:31:46,2019,307,Submitting an Abstract and a poster to NDSU BME symposium,Submitting an abstract on the novel idea of our project to the Biomedical engineering Project symposium to go for a poster presentation,Present the poster to the class and get reviews,,Submitting an Abstract and a poster to NDSU BME symposium Submitting an abstract on the novel idea of our project to the Biomedical engineering Project symposium to go for a poster presentation Present the poster to the class and get reviews
54,2019-09-26 14:33:00,2019,167,Will be able to demonstrate my ability to work as a team micromanager.,,Meeting Minutes 9/26,,Will be able to demonstrate my ability to work as a team micromanager.  Meeting Minutes 9/26
42,2019-09-26 14:36:33,2019,102,Demonstrate Uptake of Classroom Material,This objective will track the evolution of my knowledge of Cardiovascular related subjects developed in the class and through the book.,Answer 3 student questions on Slack,,Demonstrate Uptake of Classroom Material This objective will track the evolution of my knowledge of Cardiovascular related subjects developed in the class and through the book. Answer 3 student questions on Slack
54,2019-09-26 14:36:37,2019,308,Will take part in making a website assisting Josh and Zach.,,Help code website (if wix not working),,Will take part in making a website assisting Josh and Zach.  Help code website (if wix not working)
54,2019-09-26 14:37:00,2019,308,Will take part in making a website assisting Josh and Zach.,,Help code website (if Wix not working),,Will take part in making a website assisting Josh and Zach.  Help code website (if Wix not working)
47,2019-09-26 15:09:42,2019,309,Creating a Website,We will be adding on to this every week so it is important for it to be able to scale,Front Page,,Creating a Website We will be adding on to this every week so it is important for it to be able to scale Front Page
47,2019-09-26 15:11:19,2019,310,Understanding Genes,I will have to have a good enough understanding in order to build on this for my contribution of future testing.,Starting Research,,Understanding Genes I will have to have a good enough understanding in order to build on this for my contribution of future testing. Starting Research
47,2019-09-26 15:12:11,2019,311,Analyzing which genes can be used for future research,o	Be able to categorize heart conditions by which genes directly affect themo	Find animals that share those genes that we could use for future testing,Start to look for possible test subjects,,Analyzing which genes can be used for future research o	Be able to categorize heart conditions by which genes directly affect themo	Find animals that share those genes that we could use for future testing Start to look for possible test subjects
47,2019-09-26 15:13:06,2019,312,Leadership,I will do this by being a lead in one of our topics as well as leading many of our meetings.,Lead First Meeting,,Leadership I will do this by being a lead in one of our topics as well as leading many of our meetings. Lead First Meeting
47,2019-09-26 15:13:42,2019,313,Long Distance Meetings,This is a first for us,Meet Using Discord,,Long Distance Meetings This is a first for us Meet Using Discord
47,2019-09-26 15:14:09,2019,314,Understand the reading material,I will show this by responding to people's questions.,Answer Chap 2 Question,,Understand the reading material I will show this by responding to people's questions. Answer Chap 2 Question
