Log Number,User Number,Action Type,Time,Year,LO Number,D Number,LO Name,LOType,Blooms1,Blooms2,Description,Deliverable Name,Deliverable Type,Progress,Quarter,Deliverable Description
750,58,Insert Deliverable,2019-09-12 11:27:11,2019,134,101,,,,,,Report,documented general assistance to others in the class,In progress,Q1,
752,67,Insert Learning Objective,2019-09-12 11:50:16,2019,135,,Understand relationship of warning signs,DSK3,Understand,Procedural,,,,,,
753,54,Login,2019-09-12 11:45:12,2019,,,,,,,,,,,,
754,54,Login,2019-09-12 11:45:19,2019,,,,,,,,,,,,
755,56,Login,2019-09-12 11:48:45,2019,,,,,,,,,,,,
756,56,Login,2019-09-12 12:20:35,2019,,,,,,,,,,,,
757,42,Login,2019-09-12 12:38:05,2019,,,,,,,,,,,,
758,42,Login,2019-09-12 12:38:18,2019,,,,,,,,,,,,
762,33,Login,2019-09-12 12:59:14,2019,,,,,,,,,,,,
763,33,Login,2019-09-12 12:59:37,2019,,,,,,,,,,,,
764,42,Insert Learning Objective,2019-09-12 14:18:04,2019,136,,Demonstrate Uptake of Classroom Material,,Understand,Conceptual,,,,,,
765,42,Insert Deliverable,2019-09-12 14:23:03,2019,136,102,,,,,,Answer 3 student questions on Slack with their confirmation that it helped them learn.,documented general assistance to others in the class,Not Started,Q1,
766,47,Login,2019-09-12 13:25:19,2019,,,,,,,,,,,,
767,45,Login,2019-09-12 13:25:27,2019,,,,,,,,,,,,
768,71,Login,2019-09-12 13:25:35,2019,,,,,,,,,,,,
769,33,Login,2019-09-12 13:25:38,2019,,,,,,,,,,,,
771,40,Login,2019-09-12 13:25:42,2019,,,,,,,,,,,,
772,47,Login,2019-09-12 13:25:57,2019,,,,,,,,,,,,
773,62,Login,2019-09-12 13:26:02,2019,,,,,,,,,,,,
774,52,Login,2019-09-12 13:26:05,2019,,,,,,,,,,,,
778,58,Login,2019-09-12 13:26:22,2019,,,,,,,,,,,,
779,43,Login,2019-09-12 13:26:43,2019,,,,,,,,,,,,
780,40,Login,2019-09-12 13:26:44,2019,,,,,,,,,,,,
781,45,Login,2019-09-12 13:26:51,2019,,,,,,,,,,,,
782,58,Login,2019-09-12 13:27:11,2019,,,,,,,,,,,,
783,43,Login,2019-09-12 13:27:11,2019,,,,,,,,,,,,
788,50,Login,2019-09-12 13:28:20,2019,,,,,,,,,,,,
791,51,Login,2019-09-12 13:29:44,2019,,,,,,,,,,,,
793,50,Login,2019-09-12 13:29:52,2019,,,,,,,,,,,,
794,52,Login,2019-09-12 13:31:09,2019,,,,,,,,,,,,
801,52,Insert Learning Objective,2019-09-12 14:57:07,2019,138,,Attend tissue engineering presentation,,Remember,Factual,I attended a meeting recommended in the slack channel for the EMBS club on campus.,,,,,
802,52,Update Learning Objective,2019-09-12 14:57:37,2019,138,,Attend tissue engineering presentation,,,Factual,Attended a presentation about tissue engineering. The presenter was a grad student who researches tissue engineering.,,,,,
803,52,Insert Deliverable,2019-09-12 14:58:10,2019,138,104,,,,,,Attend tissue engineering presentation,Review of others evidence,Completed,Q1,
804,51,Login,2019-09-12 14:00:35,2019,,,,,,,,,,,,
805,45,Login,2019-09-12 14:03:13,2019,,,,,,,,,,,,
806,45,Login,2019-09-12 14:03:34,2019,,,,,,,,,,,,
815,51,Login,2019-09-12 15:00:08,2019,,,,,,,,,,,,
816,56,Login,2019-09-12 15:18:42,2019,,,,,,,,,,,,
818,43,Login,2019-09-12 16:21:55,2019,,,,,,,,,,,,
819,51,Login,2019-09-12 16:48:28,2019,,,,,,,,,,,,
820,51,Login,2019-09-12 16:48:45,2019,,,,,,,,,,,,
821,59,Login,2019-09-12 19:15:19,2019,,,,,,,,,,,,
822,59,Login,2019-09-12 20:35:17,2019,,,,,,,,,,,,
823,64,Login,2019-09-12 21:05:48,2019,,,,,,,,,,,,
824,69,Login,2019-09-12 23:55:05,2019,,,,,,,,,,,,
833,62,Login,2019-09-13 09:52:43,2019,,,,,,,,,,,,
837,43,Login,2019-09-13 10:45:32,2019,,,,,,,,,,,,
838,77,Login,2019-09-13 11:34:30,2019,,,,,,,,,,,,
866,40,Login,2019-09-13 13:25:29,2019,,,,,,,,,,,,
867,40,Logout,2019-09-13 13:26:08,2019,,,,,,,,,,,,
868,69,Login,2019-09-13 13:27:22,2019,,,,,,,,,,,,
870,40,Login,2019-09-13 13:45:37,2019,,,,,,,,,,,,
871,71,Login,2019-09-13 14:04:26,2019,,,,,,,,,,,,
872,67,Login,2019-09-13 14:44:37,2019,,,,,,,,,,,,
873,78,Login,2019-09-13 15:17:40,2019,,,,,,,,,,,,
888,43,Login,2019-09-13 19:06:52,2019,,,,,,,,,,,,
897,54,Login,2019-09-14 15:03:19,2019,,,,,,,,,,,,
898,54,Login,2019-09-14 15:03:23,2019,,,,,,,,,,,,
899,54,Insert Learning Objective,2019-09-14 16:04:18,2019,151,,Make Powerpoint,DSK3,Create,Conceptual,,,,,,
900,54,Insert Deliverable,2019-09-14 16:05:48,2019,151,111,,,,,,Powerpoint,Review of others evidence,Completed,Q1,
901,54,Update Learning Objective,2019-09-14 16:06:07,2019,151,,Weekly Powerpoint,DSK3,Create,Conceptual,,,,,,
902,54,Update Learning Objective,2019-09-14 16:06:12,2019,151,,Weekly Powerpoint,DSK3,Create,Conceptual,,,,,,
903,54,Update Deliverable,2019-09-14 16:06:26,2019,151,111,,,,,,Powerpoint,Review of others evidence,In progress,Q1,
904,54,Update Deliverable,2019-09-14 16:06:36,2019,151,111,,,,,,Powerpoint,Review of others evidence,Completed,Q1,
905,54,Update Learning Objective,2019-09-14 16:06:46,2019,151,,Week Powerpoint 1,DSK3,Create,Conceptual,,,,,,
906,54,Insert Learning Objective,2019-09-14 16:07:55,2019,152,,Genetics Research,DSK1,Understand,Conceptual,,,,,,
907,54,Insert Deliverable,2019-09-14 16:08:42,2019,152,112,,,,,,Initial Genetic Research,Review of others evidence,Not Started,Q2,
908,54,Update Learning Objective,2019-09-14 16:08:51,2019,151,,Week Powerpoint,DSK3,Create,Conceptual,,,,,,
909,54,Update Deliverable,2019-09-14 16:09:08,2019,151,111,,,,,,First Powerpoint,Review of others evidence,Completed,Q1,
910,54,Insert Learning Objective,2019-09-14 16:10:25,2019,153,,Secretary / Floater / Minutes Taker,RM6,Create,Metacognitive,,,,,,
911,54,Insert Deliverable,2019-09-14 16:11:04,2019,153,113,,,,,,Meeting Minutes 9/14,Standard operating procedures,Completed,Q1,
912,54,Insert Deliverable,2019-09-14 16:11:55,2019,153,114,,,,,,Meeting Minutes 2,Standard operating procedures,Not Started,Q1,
913,54,Update Deliverable,2019-09-14 16:12:06,2019,153,113,,,,,,Meeting Minutes 1,Standard operating procedures,Completed,Q1,
914,54,Update Deliverable,2019-09-14 16:12:29,2019,153,113,,,,,,Meeting Minutes 1,Standard operating procedures,Completed,Q1,
915,54,Update Deliverable,2019-09-14 16:12:38,2019,153,114,,,,,,Meeting Minutes 2,Standard operating procedures,Not Started,Q1,
916,54,Update Learning Objective,2019-09-14 16:13:26,2019,153,,Team Micro-manager,,Create,Metacognitive,,,,,,
917,54,Update Learning Objective,2019-09-14 16:14:29,2019,153,,Team Micro-manager,FR1,Create,Metacognitive,,,,,,
918,54,Update Learning Objective,2019-09-14 16:14:47,2019,153,,Team Micro-manager,,Create,Metacognitive,,,,,,
919,54,Delete Deliverable,2019-09-14 16:15:12,2019,153,113,,,,,,,,,,
920,54,Delete Deliverable,2019-09-14 16:15:17,2019,153,114,,,,,,,,,,
921,54,Delete Learning Objective,2019-09-14 16:15:19,2019,153,,,,,,,,,,,
922,54,Insert Learning Objective,2019-09-14 16:16:26,2019,154,,Team's Micromanager,RM6,Analyze,Metacognitive,,,,,,
923,54,Insert Deliverable,2019-09-14 16:17:18,2019,154,115,,,,,,Meeting Minutes 1,Referred conferences,Completed,Q1,
924,54,Update Deliverable,2019-09-14 16:17:46,2019,154,115,,,,,,Meeting Minutes 1,Other Low,Completed,Q1,
925,54,Update Deliverable,2019-09-14 16:18:05,2019,154,115,,,,,,Meeting Minutes 1,Other Med,Completed,Q1,
926,69,Login,2019-09-14 19:47:08,2019,,,,,,,,,,,,
927,50,Login,2019-09-15 03:26:03,2019,,,,,,,,,,,,
928,50,Login,2019-09-15 03:26:26,2019,,,,,,,,,,,,
929,40,Login,2019-09-15 10:55:35,2019,,,,,,,,,,,,
932,40,Login,2019-09-15 11:08:02,2019,,,,,,,,,,,,
933,40,Update Learning Objective,2019-09-15 12:09:09,2019,128,,What should i learn from class,DSK1,Understand,Conceptual,I want to know the anatomy and electrical functioning of the heart and its valve functioning,,,,,
934,40,Insert Deliverable,2019-09-15 12:11:16,2019,128,116,,,,,,What should i learn from class,Other Low,In progress,Q4,
935,40,Update Learning Objective,2019-09-15 12:12:29,2019,126,,Team project,FR2,Understand,Factual,Learning what parameters are needed for our project  search for  What kind of work is already done and what can we add to improve it.,,,,,
936,40,Insert Deliverable,2019-09-15 12:12:57,2019,126,117,,,,,,Team project,In-class Survey,In progress,Q1,
937,40,Insert Deliverable,2019-09-15 12:14:05,2019,128,118,,,,,,What should i learn from class,Homework,In progress,Q1,
938,54,Login,2019-09-15 12:30:16,2019,,,,,,,,,,,,
939,50,Login,2019-09-15 14:08:08,2019,,,,,,,,,,,,
940,50,Login,2019-09-15 16:05:58,2019,,,,,,,,,,,,
941,50,Login,2019-09-15 16:06:18,2019,,,,,,,,,,,,
942,75,Login,2019-09-16 00:15:01,2019,,,,,,,,,,,,
943,33,Login,2019-09-16 08:49:27,2019,,,,,,,,,,,,
944,33,Login,2019-09-16 08:49:36,2019,,,,,,,,,,,,
945,33,Insert Learning Objective,2019-09-16 09:50:47,2019,155,,Group Distribution and Communication,,Analyze,Procedural,,,,,,
946,33,Insert Deliverable,2019-09-16 09:51:19,2019,104,119,,,,,,1st Presentation,Other Low,In progress,Q1,
947,33,Insert Deliverable,2019-09-16 09:51:42,2019,155,120,,,,,,Establish Meeting time,Homework,Completed,Q1,
949,33,Insert Learning Objective,2019-09-16 10:07:22,2019,156,,Present Completed Learning Tool Paper to Conference,,Create,Metacognitive,,,,,,
950,33,Insert Deliverable,2019-09-16 10:07:51,2019,156,121,,,,,,Presentation with EMBS,Invited outreach activities,Not Started,Q4,
951,33,Insert Deliverable,2019-09-16 10:08:21,2019,156,122,,,,,,Conference Presentation,non-refereed conferences,Not Started,Q4,
952,33,Insert Learning Objective,2019-09-16 10:09:44,2019,157,,Tissue Engineering Research and Paper Writing,,Analyze,Factual,,,,,,
953,33,Update Learning Objective,2019-09-16 10:09:53,2019,157,,Tissue Engineering Research and Paper Writing,,Evaluate,Factual,Learning about Tissue Engineering and the possibilities within this discipline. Then condensing the ideas down into a paper to publish for other people to read from.,,,,,
954,33,Insert Deliverable,2019-09-16 10:10:28,2019,157,123,,,,,,Write Paper,Refereed journal manuscripts,In progress,Q3,
955,33,Insert Deliverable,2019-09-16 10:10:57,2019,104,124,,,,,,2nd Presentation,Other Low,Not Started,Q2,
957,45,Login,2019-09-16 13:05:03,2019,,,,,,,,,,,,
958,78,Login,2019-09-16 13:52:15,2019,,,,,,,,,,,,
959,37,Login,2019-09-16 14:08:41,2019,,,,,,,,,,,,
960,78,Insert Learning Objective,2019-09-16 15:13:25,2019,158,,Lower Body Negative Pressure,DSK2,Understand,Conceptual,,,,,,
961,78,Update Learning Objective,2019-09-16 15:14:00,2019,158,,Lower Body Negative Pressure,DSK2,Understand,Conceptual,Study the use of LBNP to investigate complex physiological responses to some challenges such as hemorrhage.,,,,,
962,78,Insert Deliverable,2019-09-16 15:15:19,2019,158,125,,,,,,Lower Body Negative Pressure,Review of others evidence,In progress,Q1,
963,37,Insert Learning Objective,2019-09-16 15:15:28,2019,159,,Formulate project idea,DSK3,Analyze,Conceptual,,,,,,
964,37,Insert Deliverable,2019-09-16 15:17:03,2019,159,126,,,,,,Created 1 minute video and posted to FlipGrid,In-class Survey,Completed,Q1,
965,37,Insert Deliverable,2019-09-16 15:17:46,2019,159,126,,,,,,Created an improved 1 minute video and posted to flipgrid,In-class Survey,Completed,Q1,
966,37,Update Learning Objective,2019-09-16 15:18:04,2019,159,,Formulate project idea,DSK3,Analyze,Conceptual,Use NIH to find a RFP or FOA that inspires a unique product.,,,,,
967,37,Update Learning Objective,2019-09-16 15:18:37,2019,159,,Formulate project idea AND team,DSK3,Analyze,Conceptual,Use NIH to find a RFP or FOA that inspires a unique product.,,,,,
968,37,Insert Deliverable,2019-09-16 15:19:21,2019,159,128,,,,,,Recruited 3 team members on merits of video alone,In-class Survey,Completed,Q1,
969,78,Update Learning Objective,2019-09-16 15:21:05,2019,158,,Lower Body Negative Pressure (LBNP),DSK2,Understand,Conceptual,Study the use of LBNP to investigate complex physiological responses to some challenges such as hemorrhage.,,,,,
970,37,Insert Learning Objective,2019-09-16 15:23:45,2019,160,,Refine and unify product idea,RM6,Create,Metacognitive,,,,,,
971,37,Update Learning Objective,2019-09-16 15:24:10,2019,160,,Refine and unify product idea,,Create,Metacognitive,bananas,,,,,
972,37,Update Learning Objective,2019-09-16 15:24:58,2019,160,,Refine and unify product idea,,Create,Metacognitive,The team will need to refine the project's goals and unify their vision.This is critical because even the best 1 minute recruitment video will leave a lot of loose ends which people inevitably t,,,,,
973,37,Insert Learning Objective,2019-09-16 15:28:24,2019,161,,Learn basics of machine learning/AI,DSK2,Apply,Procedural,,,,,,
975,37,Logout,2019-09-16 14:48:41,2019,,,,,,,,,,,,
976,37,Login,2019-09-16 14:48:43,2019,,,,,,,,,,,,
977,62,Login,2019-09-16 14:49:18,2019,,,,,,,,,,,,
978,78,Update Learning Objective,2019-09-16 15:50:28,2019,158,,Lower Body Negative Pressure (LBNP),DSK2,Understand,Conceptual,Study the use of LBNP to investigate complex physiological responses to some challenges such as hemorrhage.,,,,,
979,77,Login,2019-09-16 14:56:01,2019,,,,,,,,,,,,
980,77,Insert Learning Objective,2019-09-16 16:02:13,2019,162,,Lower body Negative pressure,DSK2,Understand,Conceptual,Study-LBNP-Electrocardiogram-Blood pressure-Photoplethysmogram-sysmocardiogram-Type of hemorrhage,,,,,
981,77,Insert Deliverable,2019-09-16 16:04:28,2019,162,129,,,,,,Lower body Negative pressure,In-class Survey,In progress,Q1,
982,40,Login,2019-09-16 15:32:00,2019,,,,,,,,,,,,
983,40,Login,2019-09-16 15:32:04,2019,,,,,,,,,,,,
985,37,Delete Learning Objective,2019-09-16 17:36:51,2019,160,,,,,,,,,,,
986,37,Delete Deliverable,2019-09-16 17:37:05,2019,159,126,,,,,,,,,,
987,37,Delete Deliverable,2019-09-16 17:37:13,2019,159,128,,,,,,,,,,
988,37,Delete Deliverable,2019-09-16 17:37:18,2019,159,127,,,,,,,,,,
989,37,Delete Learning Objective,2019-09-16 17:37:21,2019,159,,,,,,,,,,,
990,37,Insert Learning Objective,2019-09-16 17:40:36,2019,163,,Learn about medical studies.,MR3,Apply,Procedural,,,,,,
991,37,Insert Learning Objective,2019-09-16 17:44:05,2019,164,,Learn how to competitively participate in Fall 2019 innovation challenge.,,Create,Procedural,,,,,,
992,37,Insert Learning Objective,2019-09-16 17:47:54,2019,165,,4.	Learn about video production resources on campus.,,Understand,Factual,,,,,,
993,37,Update Learning Objective,2019-09-16 17:48:08,2019,165,,Learn about video production resources on campus.,,Understand,Factual,,,,,,
994,37,Insert Deliverable,2019-09-16 17:51:00,2019,165,130,,,,,,Visited TLMC in QBB - Used sound booth to create 1 minute Flipgrid video,In-class Survey,Completed,Q1,
995,37,Insert Deliverable,2019-09-16 17:52:07,2019,165,131,,,,,,Recruited 3 teammates on merits of video alone.,In-class Survey,Completed,Q1,
996,37,Insert Learning Objective,2019-09-16 17:55:50,2019,166,,Learn basics of cardiology,DSK1,Understand,Conceptual,,,,,,
998,37,Insert Deliverable,2019-09-16 18:00:22,2019,164,132,,,,,,Attend Innovation Challenge Hype Night,Business plan competitions,In progress,Q1,
999,37,Update Deliverable,2019-09-16 18:00:49,2019,164,132,,,,,,Attend Innovation Challenge Hype Night,Business plan competitions,In progress,Q2,
1000,37,Update Deliverable,2019-09-16 18:07:38,2019,164,132,,,,,,Attend Innovation Challenge Hype Night,Business plan competitions,In progress,Q1,
1001,37,Insert Deliverable,2019-09-16 18:09:10,2019,166,133,,,,,,Read first chapter of text.,Homework,Completed,Q1,
1002,37,Insert Deliverable,2019-09-16 18:09:49,2019,166,134,,,,,,Generate questions about content of chapter 1 test.,Homework,Completed,Q1,
1006,59,Login,2019-09-16 17:36:45,2019,,,,,,,,,,,,
1007,77,Insert Deliverable,2019-09-16 18:39:51,2019,162,136,,,,,,Lower body Negative pressure,Standard operating procedures,In progress,Q1,
1008,59,Login,2019-09-16 18:09:18,2019,,,,,,,,,,,,
1009,47,Login,2019-09-16 19:50:19,2019,,,,,,,,,,,,
1010,47,Insert Learning Objective,2019-09-16 22:14:19,2019,168,,Understanding Genes,DSK3,Understand,Factual,I will have to have a good enough understanding in order to build on this for my contribution of future testing.,,,,,
1011,47,Insert Learning Objective,2019-09-16 22:17:48,2019,169,,Analyzing which genes can be used for future research,DSK1,Evaluate,Procedural,,,,,,
1012,47,Update Learning Objective,2019-09-16 22:18:09,2019,169,,Analyzing which genes can be used for future research,FR1,Evaluate,Procedural,o	Be able to categorize heart conditions by which genes directly affect themo	Find animals that share those genes that we could use for future testing,,,,,
1013,64,Login,2019-09-16 22:32:39,2019,,,,,,,,,,,,
1014,56,Login,2019-09-17 07:52:09,2019,,,,,,,,,,,,
1016,40,Login,2019-09-17 09:13:10,2019,,,,,,,,,,,,
1018,43,Login,2019-09-17 09:15:31,2019,,,,,,,,,,,,
1019,40,Login,2019-09-17 09:18:50,2019,,,,,,,,,,,,
1020,40,Logout,2019-09-17 09:22:39,2019,,,,,,,,,,,,
1021,67,Login,2019-09-17 09:26:06,2019,,,,,,,,,,,,
1022,77,Login,2019-09-17 09:36:09,2019,,,,,,,,,,,,
1023,50,Login,2019-09-17 10:25:24,2019,,,,,,,,,,,,
1024,50,Login,2019-09-17 10:25:30,2019,,,,,,,,,,,,
1026,40,Login,2019-09-17 10:39:08,2019,,,,,,,,,,,,
1029,56,Login,2019-09-17 12:19:43,2019,,,,,,,,,,,,
1030,51,Login,2019-09-17 12:24:21,2019,,,,,,,,,,,,
1031,51,Login,2019-09-17 12:24:44,2019,,,,,,,,,,,,
1032,54,Login,2019-09-17 12:25:31,2019,,,,,,,,,,,,
1033,54,Login,2019-09-17 12:25:44,2019,,,,,,,,,,,,
1036,54,Update Deliverable,2019-09-17 13:36:25,2019,154,115,,,,,,Meeting Minutes 1,Other Low,Completed,Q1,
1037,54,Update Deliverable,2019-09-17 13:37:32,2019,154,115,,,,,,Meeting Minutes 1,Other Low,Completed,Q1,
1038,54,Update Deliverable,2019-09-17 13:37:54,2019,151,111,,,,,,First Powerpoint,Other Med,In progress,Q1,
1039,54,Update Deliverable,2019-09-17 13:39:02,2019,152,112,,,,,,Initial Genetic Research,Review of others evidence,Not Started,Q1,
1040,58,Login,2019-09-17 12:42:30,2019,,,,,,,,,,,,
1041,62,Login,2019-09-17 12:43:35,2019,,,,,,,,,,,,
1042,33,Login,2019-09-17 12:45:56,2019,,,,,,,,,,,,
1043,33,Login,2019-09-17 12:46:18,2019,,,,,,,,,,,,
1044,54,Update Deliverable,2019-09-17 14:20:41,2019,151,111,,,,,,First Powerpoint,Other Med,In progress,Q1,
1045,54,Delete Deliverable,2019-09-17 14:21:01,2019,151,111,,,,,,,,,,
1046,54,Delete Learning Objective,2019-09-17 14:21:05,2019,151,,,,,,,,,,,
1047,54,Delete Deliverable,2019-09-17 14:21:13,2019,152,112,,,,,,,,,,
1048,54,Delete Learning Objective,2019-09-17 14:21:17,2019,152,,,,,,,,,,,
1049,54,Delete Deliverable,2019-09-17 14:21:22,2019,154,115,,,,,,,,,,
1050,54,Delete Learning Objective,2019-09-17 14:21:25,2019,154,,,,,,,,,,,
1052,66,Login,2019-09-17 13:44:22,2019,,,,,,,,,,,,
1057,43,Login,2019-09-17 14:08:46,2019,,,,,,,,,,,,
1058,64,Login,2019-09-17 20:02:31,2019,,,,,,,,,,,,
1059,64,Insert Learning Objective,2019-09-17 21:35:44,2019,170,,Improve Presentation Skills,PC7,Create,Conceptual,,,,,,
1060,64,Insert Deliverable,2019-09-17 21:36:37,2019,170,137,,,,,,Create presi presentation,Other Low,Not Started,Q2,
1061,64,Update Deliverable,2019-09-17 21:37:01,2019,170,137,,,,,,Create press presentation,Other Low,Not Started,Q2,
1062,64,Update Deliverable,2019-09-17 21:37:12,2019,170,137,,,,,,Create prezi presentation,Other Low,Not Started,Q2,
1066,45,Login,2019-09-18 09:35:03,2019,,,,,,,,,,,,
1069,43,Login,2019-09-18 11:02:43,2019,,,,,,,,,,,,
1070,40,Login,2019-09-18 11:24:14,2019,,,,,,,,,,,,
1071,40,Login,2019-09-18 11:24:20,2019,,,,,,,,,,,,
1072,71,Login,2019-09-18 13:10:41,2019,,,,,,,,,,,,
1073,71,Update Learning Objective,2019-09-18 14:11:24,2019,92,,Cardiac Anatomy and Physiology,DSK1,,Factual,Remember the anatomical structure of the heart and be able to identify cardiac anatomy. Understand broadly the heart's physical movements and electromagnetic signature.,,,,,
1074,71,Delete Deliverable,2019-09-18 14:11:46,2019,92,62,,,,,,,,,,
1075,71,Update Deliverable,2019-09-18 14:12:18,2019,92,57,,,,,,Cardiac Anatomy and Physiology Overview,documented general assistance to others in the class,In progress,Q1,
1076,71,Update Deliverable,2019-09-18 14:12:27,2019,92,57,,,,,,Cardiac Anatomy and Physiology Overview,documented general assistance to others in the class,In progress,Q2,
1077,71,Update Deliverable,2019-09-18 14:13:07,2019,97,63,,,,,,CardioKey Sensor Patent,Other High,In progress,Q4,
1079,43,Insert Learning Objective,2019-09-18 18:33:53,2019,171,,Create a Working Website,DSK2,Create,Conceptual,,,,,,
1080,43,Insert Learning Objective,2019-09-18 18:39:44,2019,172,,Be able to determine the risk of heart disease for different people based on demographic information,DSK3,Understand,Metacognitive,,,,,,
1081,43,Insert Deliverable,2019-09-18 18:40:11,2019,172,138,,,,,,Research more about heart disease and its risk factors,Review of others evidence,Not Started,Q2,
1082,43,Insert Deliverable,2019-09-18 18:40:49,2019,172,139,,,,,,Determine how much each risk factor effects the overall risk of heart disease,Review of others evidence,Not Started,Q3,
1083,52,Login,2019-09-18 17:47:38,2019,,,,,,,,,,,,
1084,43,Insert Deliverable,2019-09-18 18:47:51,2019,171,140,,,,,,Find out about the legal challenges of a website and how to get around them,Review of others evidence,Not Started,Q1,
1085,52,Login,2019-09-18 17:52:46,2019,,,,,,,,,,,,
1086,52,Insert Learning Objective,2019-09-18 19:10:21,2019,173,,Research Tissue Engineering,DSK2,Analyze,Procedural,,,,,,
1087,52,Insert Deliverable,2019-09-18 19:11:10,2019,173,141,,,,,,Attend tissue engineering presentation,Review of others evidence,Completed,Q1,
1088,52,Delete Deliverable,2019-09-18 19:12:06,2019,138,104,,,,,,,,,,
1089,52,Update Deliverable,2019-09-18 19:14:22,2019,173,141,,,,,,Attend tissue engineering presentation,Review of others evidence,Completed,Q1,
1090,52,Delete Learning Objective,2019-09-18 19:14:38,2019,138,,,,,,,,,,,
1091,52,Insert Learning Objective,2019-09-18 19:17:35,2019,174,,Peer Review,RM3,Understand,Conceptual,,,,,,
1092,52,Insert Deliverable,2019-09-18 19:18:58,2019,174,142,,,,,,Giving feedback on presentations given in Quarter 1,documented general assistance to others in the class,Completed,Q1,
1093,52,Insert Deliverable,2019-09-18 19:19:24,2019,174,143,,,,,,Giving feedback on presentations given in Quarter 2,documented general assistance to others in the class,Not Started,Q2,
1094,33,Login,2019-09-18 18:19:49,2019,,,,,,,,,,,,
1095,52,Insert Deliverable,2019-09-18 19:19:50,2019,174,144,,,,,,Giving feedback on presentations given in Quarter 3,documented general assistance to others in the class,Not Started,Q3,
1096,33,Login,2019-09-18 18:19:59,2019,,,,,,,,,,,,
1097,52,Insert Deliverable,2019-09-18 19:20:14,2019,174,145,,,,,,Giving feedback on presentations given in Quarter 4,documented general assistance to others in the class,Not Started,Q4,
1098,52,Delete Deliverable,2019-09-18 19:20:30,2019,118,85,,,,,,,,,,
1099,52,Update Learning Objective,2019-09-18 19:21:11,2019,118,,Research Paper,,Create,Metacognitive,Write and possibly publish a research paper by the end of the semester with my group.,,,,,
1100,52,Update Learning Objective,2019-09-18 19:21:50,2019,173,,Research Tissue Engineering,FR2,Analyze,Procedural,Research tissue engineering and create an in depth understanding of it. I will  use this knowledge to contribute to the research paper my group will be writing by the end of the semester.,,,,,
1101,52,Delete Deliverable,2019-09-18 19:22:04,2019,119,86,,,,,,,,,,
1102,52,Delete Deliverable,2019-09-18 19:22:21,2019,117,84,,,,,,,,,,
1103,52,Delete Learning Objective,2019-09-18 19:22:25,2019,117,,,,,,,,,,,
